uid,profession,pid,item_description,price,category,site_name
246,IE,1004,"#55 Torx® Equivalent Security 5/16"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
246,IE,883,"1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 48""",71.74,"Alloy|Flat|Cold Finished|1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
246,IE,1009,"#10 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
246,IE,59,"CLICK Basic PLC, 24 VDC required, serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, sourcing.",69.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
246,IE,763,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 48""",32.2,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
246,IE,551,4-1/2X1/4X5/8 NZ PLUS T27,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
247,CE,909,"#10-16 x 1"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pancake Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
247,CE,914,"1/4""-20 x 2-13/16"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws with Wings, Flat Head with #3 Phillips Drive, #5 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
247,CE,1013,"#27 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
247,CE,991,"#14 x 1"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
247,CE,612,3M™ 6000 Respirator Organic Vapor Cartridges - One Pair,13.11,"Commercial & Industrial|Safety, Alarms, & Radios|Dust Masks & Respirators",QC Supply
248,EE,601,Ramik® Green Rodent Bait Packs - 4 lbs.,17.31,"Commercial & Industrial|Pest Control, Rodent, & Insect|Rat & Mouse Bait",QC Supply
248,EE,629,Heavy-Duty Brush Grubber™,110.99,Commercial & Industrial|Horticulture & Greenhouse|Brush Clearing,QC Supply
248,EE,675,Dosmatic® SuperDos® 45 - 2.5%,679.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
248,EE,707,Dosatron® D128R Medicator Repair Parts,3.66,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
248,EE,691,Dosatron® D25F1 Fixed Ratio Injector,314.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
248,EE,283,Gear Driven Band Saw BS-260M,4695.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
248,EE,258,Sheet Metal Shear SH-12010,24395.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
248,EE,159,Baileigh Tube Bender RDB-250,10795.0,Metalworking|Tube & Pipe Benders|Computer Programmable Rotary Draw Benders,Bailiegh Industrial
248,EE,205,Metal Bending Box Brake BB-2416E,795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
248,EE,614,GOJO® Natural Orange™ Pumice Hand Cleaner - 1 Gal.,18.17,Commercial & Industrial|Office & Janitorial|Bath & Shower,QC Supply
248,EE,643,Chemilizer™ HN55 Injector - 1:100,185.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
248,EE,255,Heavy Duty Hydraulic Sheet Metal Shear SH-5210-HD,20995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
248,EE,652,TH415 Corrosion Resistant Thermostat,37.49,"Commercial & Industrial|Fans, Ventilation & Controls|Thermostats & Timers",QC Supply
248,EE,161,Programmable Tube Bender RDB-350-TS,21795.0,Metalworking|Tube & Pipe Benders|Computer Programmable Rotary Draw Benders,Bailiegh Industrial
248,EE,703,"DURAFAN® Replacement Basket Fan Blades - 20""",40.39,"Commercial & Industrial|Fans, Ventilation & Controls|Replacement Fan Blades",QC Supply
248,EE,671,"DURAFAN® Lite Air Basket Fans 12"" & 20""",149.34,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
248,EE,618,Fluorescent Quad 13 Watt 4100K,4.19,Commercial & Industrial|Lighting & Electrical|Light Bulbs,QC Supply
248,EE,212,Reversible Finger Brake BB-5016F-DS,2795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
249,ME,901,"#10 x 1/2 Self-Drilling Screws, Undercut Flat Phillips Head, #2 Point, 18.8 Stainless Steel",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
250,ME,814,"3/8"" {A} x 2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.38,"Alloy|Flat|Cold Finished|3/8"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
250,ME,810,"3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 36""",28.39,"Alloy|Flat|Cold Finished|3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
250,ME,811,"3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 48""",37.49,"Alloy|Flat|Cold Finished|3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
250,ME,850,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 36""",20.39,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
250,ME,759,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 12""",8.41,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
251,CPE,115,"CLICK terminal blocks, replacement, 3-pole. Package of 2. For use with CLICK standard and analog PLCs.",7.25,Programmable Controllers|CLICK Series PLCs (S...|Spare Parts & Specialty Items,Automation Direct
251,CPE,122,"Productivity1000 discrete input module, 16-point, 12-24 VDC, sinking/sourcing, 2 isolated common(s), 8 point(s) per common. Requires P2-RTB or P2-RTB-1 removable terminal block or ZIPLink pre-wired cables.",56.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|DC & Combo I/O,Automation Direct
251,CPE,1010,"#15 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
251,CPE,952,"#10-16 x 1-13/16"" Self-Drilling Screws with Pilot Point, Flat Head with Combo Phillips / Square Drive, #3 Point, Tanner Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
251,CPE,968,"#10 x 2-1/2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
251,CPE,11,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, gray. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
251,CPE,115,"CLICK terminal blocks, replacement, 3-pole. Package of 2. For use with CLICK standard and analog PLCs.",7.25,Programmable Controllers|CLICK Series PLCs (S...|Spare Parts & Specialty Items,Automation Direct
251,CPE,1022,#10 TORX® Equivalent (6-Lobe) Security Screw Driver Power Handle,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
251,CPE,138,"Productivity1000 analog combo module, Input: 4-channel, voltage, 0-10 VDC, Output: 2-channel, voltage, 0-10 VDC. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",108.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
251,CPE,18,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, orange. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
251,CPE,5,"ProSense hydrostatic submersible level transmitter, 0 to 50 psig (115.3ft of water column) sensing range, 4-20 mA, stainless steel body and polyoxymethylene (POM) ported bullet nose cap, 1/2in male NPT with shielded and vented 140ft cable.",474.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
251,CPE,993,"#14 x 3"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
252,ME,1015,"#40 X 2"""" Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
253,ME,954,"#10 x 5/8"" Self-Drilling Architectural Clip Screws, Low Profile Head with Combo Phillips / Square Drive, #3 Point, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
253,ME,924,"#10 x 1-13/16"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #2 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
253,ME,57,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 50ft cable length, yellow. For use with 10/100/1000 Mbps networks.",26.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
253,ME,516,DC CUTOFF WHEEL 7X1/4X5/811 FSTCT DISC,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
253,ME,580,DC CUTOFF WHEEL T 27 4.5X1/8X7/8 GEM,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
253,ME,1005,"#7 Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
253,ME,560,DC CUTOFF WHEEL 4.5X1/4X5/8-11 GEM MD,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
253,ME,148,"Productivity2000 I/O base, 11-slot, DIN rail or flush mount. Requires P2-01AC or P2-01DCAC power supply. Holds power supply, CPU and (11) I/O modules.",132.0,Programmable Controllers|Productivity Series ...|Productivity2000 (Mi...|Bases,Automation Direct
253,ME,118,"Productivity1000 CPU, up to 50 MB ladder memory, microSD card slot, (1) Ethernet 10/100Base-T (RJ45), (1) RS-232 (RJ12), (1) RS-485 (4-pin terminal) and (1) microB-USB port(s), external 24 VDC required, battery included.",173.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|CPUs,Automation Direct
253,ME,44,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 25ft cable length, black. For use with 10/100/1000 Mbps networks.",15.5,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
253,ME,490,16729 METABO DISC 4-1/2X1/4,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
253,ME,143,"Productivity2000 CPU, up to 50 MB ladder memory, 4 x 10 character OLED display, microSD card slot, (2) Ethernet 10/100Base-T (RJ45), (1) RS-232 (RJ12), (1) RS-485 (3-pin terminal) and (1) microB-USB port(s), battery included.",261.0,Programmable Controllers|Productivity Series ...|Productivity2000 (Mi...|CPUs & Remotes,Automation Direct
253,ME,119,Productivity1000 starter kit.,295.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|CPUs,Automation Direct
253,ME,987,"#14 x 2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
253,ME,462,4-1/2X1/4X5/8 NZ PLUS T27,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
253,ME,87,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, voltage.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
253,ME,526,7X1/4X5/8-11 T27 MET DEP CTR GR WHEEL,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
253,ME,951,"#10 x 1-1/2"" Self-Drilling Architectural Clip Screws, Low Profile Head with Combo Phillips / Square Drive, #3 Point, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
253,ME,948,"1/4""-20 x 3-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
253,ME,588,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
253,ME,80,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, AC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, current/voltage.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
254,EE,0,"ProSense hydrostatic submersible level transmitter, 0 to 5 psig (11.5ft of water column) sensing range, 4-20 mA, stainless steel body and polyoxymethylene (POM) ported bullet nose cap, 1/2in male NPT with shielded and vented 30ft cable.",306.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
254,EE,63,"CLICK Standard PLC, 24 VDC required, serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, sourcing.",101.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
254,EE,112,"RHINO DC to DC converter, 9.5-18 VDC input, 24 VDC output, 1A, 25W, plastic housing, 35mm DIN rail mount, screw terminal, removable. DIN rail insert for panel mounting included.",80.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Power Supplies,Automation Direct
254,EE,756,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 60""",46.46,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
254,EE,399,"Dynabrade® 50126 Disc Backing Pad, 3 in Dia, 3/8-24 Female, Hook Attachment",19.42,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
254,EE,832,"3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 18""",34.99,"Alloy|Flat|Cold Finished|3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
254,EE,358,"3M 81734 Ribbed Retainer Nut Disc Pad Face Plate, 5 in Dia",20.3,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
254,EE,850,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 36""",20.39,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
254,EE,879,"1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 12""",18.73,"Alloy|Flat|Cold Finished|1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
254,EE,856,"1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 18""",11.26,"Alloy|Flat|Cold Finished|1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
254,EE,118,"Productivity1000 CPU, up to 50 MB ladder memory, microSD card slot, (1) Ethernet 10/100Base-T (RJ45), (1) RS-232 (RJ12), (1) RS-485 (4-pin terminal) and (1) microB-USB port(s), external 24 VDC required, battery included.",173.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|CPUs,Automation Direct
254,EE,367,"3M 81733 Ribbed Retainer Nut Disc Pad Face Plate, 5 in Dia",20.3,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
255,ME,823,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 12""",15.78,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,799,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",7.98,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,798,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - By the Inch",0.78,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,895,"1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed - 12""",25.8,"Alloy|Flat|Cold Finished|1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,783,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 12""",15.45,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,890,"1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 36""",66.86,"Alloy|Flat|Cold Finished|1/2"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,874,"1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 36""",43.51,"Alloy|Flat|Cold Finished|1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
255,ME,230,Manual Slip Roll SR-1220M,195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
256,CE,902,"#8-18 x 3/4"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pan Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
256,CE,1000,"#30 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
256,CE,942,"1/4""-20 x 3-1/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
256,CE,1024,"#20 Security Screw Driver Power Handle, TORX® PLUS Equivalent (5-Lobe),",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
256,CE,953,"#10 x 2"" Self-Drilling Architectural Clip Screws, Low Profile Head with Combo Phillips / Square Drive, #3 Point, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
256,CE,276,Portable Metal Cutting Band Saw BS-128M,795.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
256,CE,186,Roll Bender R-CNC55,53195.0,Metalworking|Tube & Pipe Benders|Roll Benders|CNC Roll Benders,Bailiegh Industrial
256,CE,944,"1/4""-20 x 3-1/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
256,CE,203,Hand Brake HB-14418,9495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
